0	1
0	7
0	19
0	24
0	36
0	37
0	43
0	46
0	48
0	54
0	55
0	69
0	73
0	109
0	115
0	187
0	216
0	222
0	225
0	235
0	246
0	252
0	253
0	257
0	258
0	259
0	261
0	271
0	273
0	294
0	323
0	325
0	348
0	415
0	438
0	439
0	471
0	473
0	475
0	514
0	650
0	684
0	685
0	709
0	763
0	768
0	777
0	882
0	906
0	1087
0	1107
0	1122
0	1125
0	1302
0	1306
0	1309
0	1314
0	1332
0	1333
0	1335
0	1338
0	1339
0	1341
0	1351
0	1381
0	1423
0	1443
0	1447
0	1476
0	1481
0	1496
0	1512
0	1513
0	1518
0	1519
0	1520
0	1522
0	1531
0	1548
0	1552
0	1591
0	1621
0	1633
0	1638
0	1698
0	1842
0	1945
0	1946
0	1950
0	1977
0	1987
0	2090
0	2172
0	2196
0	2376
0	2383
0	2388
0	2406
0	2442
0	2559
0	2625
0	2808
0	2811
0	2817
0	2891
0	3357
0	3672
0	3888
0	3895
0	3924
0	3966
0	3996
0	4015
0	4032
0	4069
0	4091
0	4110
0	4125
0	4134
0	4140
0	4160
0	4173
0	4199
0	4242
0	4357
0	4447
0	4537
0	4650
0	4687
0	4704
0	5011
0	5184
0	5191
0	5194
0	5204
0	5220
0	5406
0	5439
0	5442
0	5455
0	6163
0	6275
0	6486
0	6487
0	6522
0	6699
0	6732
0	6750
0	6768
0	6771
0	6780
0	6948
0	6955
0	7022
0	7182
0	7383
0	7776
0	7781
0	7782
0	7783
0	7787
0	7788
0	7795
0	7812
0	7813
0	7818
0	7819
0	7830
0	7836
0	7852
0	7894
0	7956
0	7957
0	7980
0	7986
0	7992
0	7993
0	7994
0	7996
0	7998
0	7999
0	8002
0	8030
0	8032
0	8034
0	8035
0	8037
0	8059
0	8142
0	8216
0	8401
0	8430
0	8443
0	8539
0	8540
0	8676
0	8683
0	8754
0	8820
0	8857
0	8859
0	8864
0	8881
0	8893
0	8929
0	9018
0	9036
0	9072
0	9073
0	9074
0	9076
0	9078
0	9079
0	9108
0	9109
0	9112
0	9114
0	9115
0	9119
0	9128
0	9225
0	9252
0	9253
0	9258
0	9281
0	9289
0	9291
0	9294
0	9296
0	9297
0	9307
0	9325
0	9331
0	9346
0	9426
0	9479
0	9487
0	9509
0	9594
0	9721
0	9730
0	9738
0	9745
0	9763
0	9798
0	9936
0	9945
0	10207
0	10296
0	10338
0	10397
0	10405
0	10410
0	10411
0	10507
0	10590
0	10591
0	10621
0	10630
0	11016
0	11234
0	11269
0	11275
0	11503
0	11670
0	11671
0	11706
0	11709
0	11736
0	11816
0	11881
0	11886
0	11905
0	11916
0	11947
0	12049
0	12126
0	12357
0	12384
0	12421
0	12967
0	13014
0	13079
0	13104
0	13219
0	13375
0	13842
0	13870
0	14046
0	14256
0	14446
0	14455
0	14508
0	14599
0	14905
0	15115
0	15342
0	15450
0	15452
0	15552
0	15553
0	15558
0	15594
0	15667
0	15790
0	15830
0	15847
0	15850
0	15992
0	16206
0	16260
0	16456
0	16633
0	16741
0	16848
0	16884
0	16908
0	16956
0	17452
0	17718
0	19009
0	19441
0	19443
0	19555
0	19644
0	19765
0	19801
0	20304
0	21600
0	22393
0	23119
0	23299
0	23335
0	23373
0	23395
0	23400
0	23409
0	23437
0	23544
0	23550
0	23559
0	23580
0	23587
0	23622
0	23659
0	23693
0	23977
0	24000
0	24192
0	24198
0	24239
0	24417
0	24445
0	24625
0	24631
0	24672
0	24840
0	24841
0	24894
0	24925
0	25062
0	25092
0	25272
0	25281
0	25380
0	25446
0	25711
0	27000
0	27216
0	27229
0	27451
0	27540
0	27631
0	28548
0	29125
0	29412
0	31111
0	31356
0	31357
0	31578
0	32365
0	32404
0	32407
0	32436
0	32441
0	32622
0	32635
0	32656
0	32731
0	34003
0	34999
0	35037
0	35141
0	35209
0	35217
0	35317
0	36073
0	38670
0	38917
0	39026
0	39066
0	39097
0	39099
0	39132
0	39133
0	39156
0	39277
0	39283
0	39451
0	39961
0	40002
0	40187
0	40219
0	40291
0	40363
0	40395
0	40406
0	40434
0	40578
0	40580
0	40609
0	40824
0	40870
0	41047
0	41051
0	41307
0	41529
0	42120
0	42781
0	42812
0	44377
0	45379
1	0
1	2
1	5
1	7
1	10
1	25
1	30
1	37
1	42
1	47
1	67
1	74
1	108
1	117
1	121
1	216
1	217
1	240
1	246
1	253
1	254
1	258
1	259
1	261
1	270
1	313
1	324
1	438
1	454
1	468
1	488
1	655
1	671
1	685
1	691
1	864
1	871
1	900
1	903
1	906
1	942
1	1005
1	1081
1	1117
1	1296
1	1297
1	1299
1	1301
1	1302
1	1303
1	1334
1	1339
1	1344
1	1362
1	1440
1	1443
1	1506
1	1512
1	1518
1	1519
1	1525
1	1542
1	1548
1	1554
1	1561
1	1584
1	1585
1	1662
1	1746
1	1764
1	1783
1	1786
1	1787
1	1950
1	1951
1	1967
1	1983
1	2203
1	2376
1	2382
1	2413
1	2437
1	2593
1	2601
1	2647
